/* L = 32, Z = 27000 */
/* p;ocurrencias de percolacion;Masa promedio */
0.617000;19633;9298277
0.617100;19674;9303697
0.617200;19649;9306821
0.617300;19739;9354730
0.617400;19756;9368279
0.617500;19849;9417644
0.617600;19903;9446777
0.617700;19917;9459443
0.617800;19867;9428603
0.617900;19857;9434327
0.618000;19880;9448552
0.618100;19909;9468106
0.618200;19962;9514604
0.618300;20041;9545735
0.618400;20065;9562826
0.618500;19990;9538033
0.618600;19944;9516702
0.618700;20138;9578877
0.618800;20159;9595152
0.618900;20198;9660255
0.619000;20184;9684463
0.619100;20205;9700798
0.619200;20273;9724303
0.619300;20195;9701332
0.619400;20192;9679496
0.619500;20208;9693638
0.619600;20213;9690095
0.619700;20280;9750400
0.619800;20306;9769520
0.619900;20397;9824005
0.620000;20420;9854161
0.620100;20376;9810648
0.620200;20397;9827350
0.620300;20586;9946213
0.620400;20553;9947278
0.620500;20584;9967348
0.620600;20485;9911505
0.620700;20577;9949118
0.620800;20531;9934658
0.620900;20553;9952767
0.621000;20576;9984639
0.621100;20663;10027996
0.621200;20620;10034925
0.621300;20638;10050510
0.621400;20651;10012077
0.621500;20736;10096644
0.621600;20758;10113432
0.621700;20795;10101064
0.621800;20781;10119557
0.621900;20802;10137671
0.622000;20820;10137524
0.622100;20788;10130389
0.622200;20757;10121425
0.622300;20779;10137464
0.622400;20764;10163992
0.622500;20838;10211879
0.622600;20854;10225941
0.622700;20946;10252066
0.622800;20948;10262861
0.622900;20866;10218572
0.623000;20891;10236047
0.623100;20941;10290422
0.623200;21022;10322591
0.623300;21144;10389572
0.623400;21160;10404398
0.623500;21168;10432622
0.623600;20963;10319921
0.623700;20987;10336995
0.623800;21203;10455100
0.623900;21202;10462126
0.624000;21225;10479591
0.624100;21246;10497082
0.624200;21275;10515282
0.624300;21299;10534028
0.624400;21270;10503845
0.624500;21282;10516085
0.624600;21322;10578250
0.624700;21382;10617947
0.624800;21403;10634903
0.624900;21365;10607249
0.625000;21404;10650600
0.625100;21416;10663713
0.625200;21562;10704599
0.625300;21485;10706302
0.625400;21498;10714485
0.625500;21513;10729003
0.625600;21416;10692307
0.625700;21571;10773863
0.625800;21588;10789145
0.625900;21513;10764577
0.626000;21596;10808821
0.626100;21680;10841023
0.626200;21690;10852646
0.626300;21685;10846890
0.626400;21641;10862851
0.626500;21654;10876089
0.626600;21692;10873964
0.626700;21767;10925758
0.626800;21754;10918229
0.626900;21776;10935053
0.627000;21853;10985684
0.627100;21777;10972062
0.627200;21799;10990375
0.627300;21890;11015463
0.627400;21818;10994497
0.627500;21754;10983108
0.627600;21771;10998086
0.627700;21802;11027557
0.627800;21919;11062135
0.627900;21939;11077683
0.628000;21931;11105094
0.628100;22059;11155994
0.628200;22074;11171055
0.628300;22018;11164353
0.628400;22033;11196801
0.628500;22128;11231724
0.628600;22153;11252497
0.628700;22055;11190552
0.628800;22115;11257955
0.628900;22142;11278500
0.629000;22003;11193070
0.629100;22088;11246344
0.629200;22216;11319219
0.629300;22230;11333990
0.629400;22348;11389482
0.629500;22276;11359240
0.629600;22301;11378527
0.629700;22337;11406789
0.629800;22358;11431091
0.629900;22274;11400400
0.630000;22295;11417447
0.630100;22246;11379802
0.630200;22370;11477924
0.630300;22386;11486493
0.630400;22403;11502518
0.630500;22504;11532267
0.630600;22431;11519584
0.630700;22445;11533380
0.630800;22466;11539552
0.630900;22531;11587115
0.631000;22510;11576764
0.631100;22532;11594841
0.631200;22574;11676448
0.631300;22564;11651034
0.631400;22583;11668412
0.631500;22601;11685131
0.631600;22623;11689497
0.631700;22615;11692942
0.631800;22629;11707152
0.631900;22624;11699147
0.632000;22701;11746177
0.632100;22719;11761815
0.632200;22774;11809834
0.632300;22674;11752024
0.632400;22714;11805236
0.632500;22731;11820463
0.632600;22814;11866816
0.632700;22857;11885184
0.632800;22877;11902167
0.632900;22677;11817141
0.633000;22788;11871545
0.633100;22943;11932149
0.633200;22956;11947241
0.633300;22919;11971563
0.633400;22902;11965891
0.633500;22924;11984145
0.633600;22863;11944641
0.633700;22976;12010128
0.633800;22918;11991278
0.633900;22934;12005641
0.634000;23097;12104688
0.634100;22960;12016369
0.634200;22973;12029425
0.634300;23091;12130751
0.634400;23066;12090153
0.634500;23092;12135204
0.634600;23110;12152055
0.634700;23045;12126328
0.634800;23070;12155892
0.634900;23078;12166846
0.635000;23192;12233500
0.635100;23028;12153662
0.635200;23267;12266754
0.635300;23283;12282258
0.635400;23206;12253480
0.635500;23221;12269610
0.635600;23234;12282318
0.635700;23271;12307005
0.635800;23301;12324330
0.635900;23363;12352163
0.636000;23379;12366917
0.636100;23306;12364398
0.636200;23360;12397354
0.636300;23375;12412235
0.636400;23409;12437668
0.636500;23335;12406906
0.636600;23328;12425188
0.636700;23339;12437733
0.636800;23472;12486208
0.636900;23448;12491175
0.637000;23468;12508654
0.637100;23550;12553126
0.637200;23513;12558360
0.637300;23521;12564869
0.637400;23537;12580145
0.637500;23642;12634361
0.637600;23580;12583718
0.637700;23596;12599353
0.637800;23551;12615780
0.637900;23554;12603645
0.638000;23574;12640303
0.638100;23591;12655795
0.638200;23609;12647310
0.638300;23629;12684171
0.638400;23638;12696321
0.638500;23660;12717343
0.638600;23761;12761176
0.638700;23594;12695615
0.638800;23603;12707424
0.638900;23743;12793783
0.639000;23782;12801752
0.639100;23794;12816210
0.639200;23877;12881563
0.639300;23838;12834441
0.639400;23713;12791589
0.639500;23723;12804413
0.639600;23833;12852158
0.639700;23865;12900022
0.639800;23875;12912271
0.639900;23846;12918888
0.640000;23936;12964976
0.640100;23796;12918463
0.640200;23805;12931651
0.640300;23965;13000057
0.640400;23950;12982706
0.640500;23960;12994778
0.640600;23985;13025178
0.640700;23904;12981165
0.640800;24020;13055535
0.640900;24031;13067967
0.641000;23968;13031325
0.641100;24107;13104819
0.641200;24124;13121664
0.641300;24041;13114059
0.641400;24047;13120451
0.641500;24129;13184563
0.641600;24138;13195930
0.641700;24031;13156572
0.641800;24122;13201893
0.641900;24132;13214205
0.642000;24078;13186552
0.642100;24195;13260495
0.642200;24068;13200452
0.642300;24077;13211962
0.642400;24159;13243699
0.642500;24259;13304918
0.642600;24274;13319182
0.642700;24170;13281369
0.642800;24200;13307785
0.642900;24238;13331220
0.643000;24255;13348573
0.643100;24298;13371509
0.643200;24349;13407758
0.643300;24359;13420514
0.643400;24286;13381842
0.643500;24315;13415686
0.643600;24328;13429185
0.643700;24444;13502636
0.643800;24323;13442377
0.643900;24405;13520489
0.644000;24415;13532981
0.644100;24398;13470105
0.644200;24338;13474685
0.644300;24349;13488036
0.644400;24436;13542735
0.644500;24447;13549182
0.644600;24448;13566967
0.644700;24462;13582394
0.644800;24485;13597030
0.644900;24479;13625892
0.645000;24490;13638627
0.645100;24447;13593172
0.645200;24476;13642094
0.645300;24443;13595816
0.645400;24452;13608308
0.645500;24574;13694142
0.645600;24577;13728348
0.645700;24587;13740419
0.645800;24590;13715150
0.645900;24591;13737783
0.646000;24630;13766485
0.646100;24638;13779109
0.646200;24642;13779526
0.646300;24576;13759625
0.646400;24588;13772665
0.646500;24681;13821543
0.646600;24690;13844801
0.646700;24694;13859628
0.646800;24702;13870386
0.646900;24791;13920616
0.647000;24697;13868165
0.647100;24709;13881749
0.647200;24730;13899709
0.647300;24792;13951530
0.647400;24709;13887897
0.647500;24725;13904641
0.647600;24781;13952463
0.647700;24800;13986248
0.647800;24813;13999758
0.647900;24776;13983084
0.648000;24791;13998185
0.648100;24798;13996082
0.648200;24809;14008542
0.648300;24827;14050722
0.648400;24881;14069035
0.648500;24891;14080260
0.648600;24862;14085875
0.648700;24944;14109011
0.648800;24953;14120907
0.648900;24902;14098843
0.649000;24910;14136077
0.649100;24920;14148603
0.649200;24907;14155306
0.649300;24953;14170608
0.649400;24895;14143927
0.649500;24908;14158602
0.649600;24953;14198724
0.649700;25006;14220075
0.649800;25014;14231985
0.649900;24997;14234892
0.650000;25097;14315558
0.650100;24979;14245077
0.650200;24988;14256795
0.650300;25081;14308556
0.650400;25010;14263344
0.650500;25016;14272705
0.650600;24995;14281133
0.650700;24979;14293333
0.650800;24990;14305877
0.650900;25078;14382451
0.651000;25112;14363936
0.651100;25055;14362775
0.651200;25064;14374804
0.651300;25133;14421184
0.651400;25175;14469322
0.651500;25185;14480978
0.651600;25163;14464836
0.651700;25168;14453518
0.651800;25187;14482675
0.651900;25193;14492175
0.652000;25210;14512736
0.652100;25203;14523943
0.652200;25214;14537130
0.652300;25223;14554570
0.652400;25231;14583832
0.652500;25238;14593290
0.652600;25247;14562725
0.652700;25265;14606798
0.652800;25261;14605725
0.652900;25271;14618152
0.653000;25291;14624339
0.653100;25254;14606531
0.653200;25267;14621858
0.653300;25298;14663321
0.653400;25240;14642787
0.653500;25274;14638325
0.653600;25281;14650289
0.653700;25357;14722500
0.653800;25279;14648727
0.653900;25290;14662964
0.654000;25353;14744695
0.654100;25307;14727692
0.654200;25317;14740410
0.654300;25396;14781443
0.654400;25383;14781781
0.654500;25335;14742662
0.654600;25344;14755347
0.654700;25425;14831281
0.654800;25344;14802294
0.654900;25351;14812788
0.655000;25469;14865403
0.655100;25499;14899224
0.655200;25423;14827485
0.655300;25428;14837655
0.655400;25435;14867253
0.655500;25500;14915700
0.655600;25510;14928865
0.655700;25456;14915521
0.655800;25500;14938606
0.655900;25474;14918425
0.656000;25481;14928545
0.656100;25528;14957204
0.656200;25529;14978787
0.656300;25535;14988921
0.656400;25588;15023953
0.656500;25564;15020203
0.656600;25564;15034364
0.656700;25568;15044292
0.656800;25558;15031587
0.656900;25547;15041734
0.657000;25554;15053473
0.657100;25608;15076763
0.657200;25608;15084759
0.657300;25617;15095631
0.657400;25608;15113995
0.657500;25634;15162979
0.657600;25680;15154059
0.657700;25688;15165183
0.657800;25689;15175405
0.657900;25642;15171664
0.658000;25647;15182291
0.658100;25684;15212450
0.658200;25661;15196290
0.658300;25669;15207894
0.658400;25690;15229678
0.658500;25607;15189766
0.658600;25718;15230393
0.658700;25722;15239595
0.658800;25719;15267010
0.658900;25718;15275628
0.659000;25724;15285218
0.659100;25732;15287056
0.659200;25761;15318260
0.659300;25747;15323038
0.659400;25752;15332915
0.659500;25723;15320153
0.659600;25737;15335888
0.659700;25743;15346861
0.659800;25757;15334952
0.659900;25791;15385890
0.660000;25800;15395946
0.660100;25756;15360275
0.660200;25843;15443637
0.660300;25824;15439189
0.660400;25828;15447975
0.660500;25774;15419907
0.660600;25843;15466906
0.660700;25847;15476261
0.660800;25859;15490834
0.660900;25798;15449179
0.661000;25807;15459778
0.661100;25879;15510623
0.661200;25889;15517576
0.661300;25862;15516554
0.661400;25868;15528234
0.661500;25926;15548371
0.661600;25891;15542950
0.661700;25898;15553930
0.661800;25927;15569376
0.661900;25883;15546285
0.662000;25907;15592146
0.662100;25918;15604387
0.662200;25888;15590951
0.662300;25941;15625349
0.662400;25945;15634275
0.662500;25958;15654381
0.662600;25945;15667939
0.662700;25950;15677253
0.662800;25943;15659351
0.662900;25954;15688444
0.663000;25980;15712518
0.663100;25985;15722235
0.663200;25979;15716026
0.663300;25971;15703960
0.663400;25975;15712085
0.663500;26006;15754288
0.663600;26058;15786647
0.663700;26068;15799346
0.663800;26053;15791045
0.663900;25945;15746902
0.664000;26031;15791231
0.664100;26037;15801785
0.664200;26057;15821933
0.664300;26017;15819923
0.664400;26023;15829121
0.664500;26101;15874145
0.664600;26070;15864796
0.664700;26105;15902158
0.664800;26113;15912169
0.664900;26047;15848957
0.665000;26138;15899534
0.665100;26144;15910617
0.665200;26129;15927263
0.665300;26095;15899226
0.665400;26099;15903875
0.665500;26104;15913601
0.665600;26083;15917090
0.665700;26117;15938706
0.665800;26124;15948798
0.665900;26117;15960093
0.666000;26237;16043370
0.666100;26240;16052349
0.666200;26109;15990677
0.666300;26106;15976168
0.666400;26127;15988587
0.666500;26131;15998841
0.666600;26180;16052574
0.666700;26233;16086156
0.666800;26234;16093896
0.666900;26196;16084856
0.667000;26191;16096614
0.667100;26193;16104388
0.667200;26171;16087080
0.667300;26227;16124264
0.667400;26233;16147215
0.667500;26236;16154741
0.667600;26179;16104593
0.667700;26211;16146456
0.667800;26213;16153636
0.667900;26228;16155369
0.668000;26185;16152938
0.668100;26191;16163056
0.668200;26269;16188400
0.668300;26231;16166218
0.668400;26224;16205699
0.668500;26230;16215957
0.668600;26232;16227399
0.668700;26291;16242213
0.668800;26297;16252712
0.668900;26244;16238949
0.669000;26251;16248401
0.669100;26260;16258676
0.669200;26239;16248145
0.669300;26281;16292490
0.669400;26318;16323484
0.669500;26327;16334598
0.669600;26305;16327495
0.669700;26283;16312266
0.669800;26287;16320719
0.669900;26344;16382052
0.670000;26294;16339458
0.670100;26297;16347644
0.670200;26293;16346809
0.670300;26298;16351041
0.670400;26331;16383448
0.670500;26337;16392363
0.670600;26318;16380119
0.670700;26316;16398406
0.670800;26319;16407015
0.670900;26344;16423035
0.671000;26335;16424215
0.671100;26337;16431778
0.671200;26364;16462983
0.671300;26382;16464203
0.671400;26324;16434719
0.671500;26324;16440747
0.671600;26357;16472806
0.671700;26373;16477586
0.671800;26380;16487863
0.671900;26329;16464270
0.672000;26431;16546525
0.672100;26434;16554907
0.672200;26403;16518345
0.672300;26430;16552372
0.672400;26380;16550098
0.672500;26381;16557318
0.672600;26399;16571603
0.672700;26433;16583471
0.672800;26437;16591535
0.672900;26425;16589607
0.673000;26422;16604444
0.673100;26425;16612205
0.673200;26447;16620776
0.673300;26447;16619818
0.673400;26450;16627704
0.673500;26421;16621836
0.673600;26435;16615200
0.673700;26458;16660802
0.673800;26462;16668521
0.673900;26478;16695293
0.674000;26427;16656763
0.674100;26433;16667035
0.674200;26447;16696437
0.674300;26453;16699969
0.674400;26458;16709236
0.674500;26490;16723627
0.674600;26549;16778523
0.674700;26487;16739184
0.674800;26488;16745986
0.674900;26471;16745849
0.675000;26463;16752239
0.675100;26465;16758970
0.675200;26493;16777566
0.675300;26507;16778332
0.675400;26513;16787589
0.675500;26439;16757362
0.675600;26535;16838229
0.675700;26541;16846718
0.675800;26505;16825125
0.675900;26536;16846214
0.676000;26500;16830749
0.676100;26500;16836234
0.676200;26501;16846712
0.676300;26510;16842999
0.676400;26515;16852119
0.676500;26500;16835398
0.676600;26530;16876759
0.676700;26534;16885752
0.676800;26479;16842707
0.676900;26508;16887428
0.677000;26510;16866665
0.677100;26514;16875474
0.677200;26533;16907171
0.677300;26556;16951721
0.677400;26557;16958199
0.677500;26589;16956467
0.677600;26585;16960782
0.677700;26555;16946413
0.677800;26557;16953067
0.677900;26552;16945198
0.678000;26541;16967776
0.678100;26542;16974807
0.678200;26569;16998037
0.678300;26573;17012873
0.678400;26574;17020068
0.678500;26603;17041461
0.678600;26570;17026957
0.678700;26572;17034879
0.678800;26594;17015387
0.678900;26589;17050727
0.679000;26586;17050283
0.679100;26588;17056956
0.679200;26603;17063435
0.679300;26584;17076833
0.679400;26586;17083634
0.679500;26593;17100590
0.679600;26600;17093453
0.679700;26602;17100979
0.679800;26605;17112719
0.679900;26595;17121291
0.680000;26596;17127546
0.680100;26593;17112392
0.680200;26616;17142547
0.680300;26620;17137340
0.680400;26624;17144808
0.680500;26648;17198076
0.680600;26618;17159121
0.680700;26619;17164631
0.680800;26597;17153395
0.680900;26624;17195835
0.681000;26627;17203796
0.681100;26653;17213354
0.681200;26633;17194005
0.681300;26643;17217995
0.681400;26645;17224693
0.681500;26644;17237138
0.681600;26651;17235009
0.681700;26654;17243261
0.681800;26649;17245246
0.681900;26664;17256062
0.682000;26666;17262603
0.682100;26663;17273214
0.682200;26645;17277620
0.682300;26648;17284688
0.682400;26668;17303491
0.682500;26693;17304025
0.682600;26704;17337175
0.682700;26708;17345424
0.682800;26682;17329608
0.682900;26687;17333534
0.683000;26689;17340203
0.683100;26703;17363326
0.683200;26686;17369030
0.683300;26689;17376106
0.683400;26699;17379326
0.683500;26699;17375709
0.683600;26699;17382002
0.683700;26675;17364201
0.683800;26711;17394076
0.683900;26697;17397218
0.684000;26699;17404608
0.684100;26681;17406135
0.684200;26693;17416332
0.684300;26694;17422621
0.684400;26692;17419037
0.684500;26700;17454502
0.684600;26704;17461843
0.684700;26668;17422041
0.684800;26700;17429644
0.684900;26738;17489663
0.685000;26739;17495413
0.685100;26737;17501550
0.685200;26707;17469740
0.685300;26711;17478960
0.685400;26721;17487853
0.685500;26733;17501729
0.685600;26735;17508467
0.685700;26776;17554905
0.685800;26749;17534526
0.685900;26750;17540442
0.686000;26694;17524211
0.686100;26750;17544872
0.686200;26750;17550508
0.686300;26734;17559723
0.686400;26716;17537304
0.686500;26742;17585348
0.686600;26743;17591433
0.686700;26747;17575402
0.686800;26750;17589892
0.686900;26753;17596411
0.687000;26755;17600699
0.687100;26774;17611555
0.687200;26775;17617406
0.687300;26747;17611460
0.687400;26768;17625414
0.687500;26769;17632050
0.687600;26776;17655109
0.687700;26769;17644401
0.687800;26771;17650780
0.687900;26766;17659885
0.688000;26759;17658674
0.688100;26762;17662146
0.688200;26762;17667590
0.688300;26796;17702532
0.688400;26776;17700452
0.688500;26779;17707084
0.688600;26773;17690595
0.688700;26789;17721022
0.688800;26790;17727177
0.688900;26785;17719507
0.689000;26777;17724040
0.689100;26779;17729875
0.689200;26776;17730195
0.689300;26795;17756863
0.689400;26777;17746655
0.689500;26781;17754028
0.689600;26820;17773763
0.689700;26777;17756820
0.689800;26779;17762922
0.689900;26820;17804058
0.690000;26810;17808595
0.690100;26814;17816402
0.690200;26812;17805981
0.690300;26778;17794612
0.690400;26778;17800246
0.690500;26808;17825082
0.690600;26789;17820559
0.690700;26789;17815825
0.690800;26792;17823156
0.690900;26832;17866650
0.691000;26782;17829018
0.691100;26784;17834669
0.691200;26808;17856244
0.691300;26815;17876279
0.691400;26815;17881467
0.691500;26813;17869734
0.691600;26852;17913584
0.691700;26854;17920567
0.691800;26814;17895305
0.691900;26835;17918641
0.692000;26837;17925464
0.692100;26809;17909312
0.692200;26829;17927948
0.692300;26840;17935177
0.692400;26843;17942172
0.692500;26835;17941728
0.692600;26826;17935355
0.692700;26828;17941326
0.692800;26849;17960092
0.692900;26836;17971772
0.693000;26836;17976929
0.693100;26836;17985170
0.693200;26837;17979660
0.693300;26839;17986275
0.693400;26842;18013977
0.693500;26831;17991099
0.693600;26833;17997402
0.693700;26847;18005203
0.693800;26825;18005070
0.693900;26833;18014829
0.694000;26834;18020194
0.694100;26835;18020791
0.694200;26838;18028972
0.694300;26839;18034187
0.694400;26864;18053243
0.694500;26833;18036754
0.694600;26833;18041232
0.694700;26859;18069419
0.694800;26858;18077224
0.694900;26859;18082786
0.695000;26851;18074346
0.695100;26856;18075243
0.695200;26856;18080805
0.695300;26856;18103152
0.695400;26869;18101301
0.695500;26870;18106724
0.695600;26855;18103484
0.695700;26872;18128764
0.695800;26862;18125364
0.695900;26862;18130335
0.696000;26888;18155662
0.696100;26860;18124086
0.696200;26861;18130379
0.696300;26881;18165943
0.696400;26844;18139318
0.696500;26848;18146849
0.696600;26877;18181341
0.696700;26878;18177091
0.696800;26878;18181826
0.696900;26859;18169830
0.697000;26861;18189325
0.697100;26861;18194195
0.697200;26864;18193535
0.697300;26871;18190082
0.697400;26871;18195225
0.697500;26871;18210078
0.697600;26886;18238897
0.697700;26886;18244155
0.697800;26874;18223097
0.697900;26884;18232206
0.698000;26886;18238089
0.698100;26883;18245295
0.698200;26902;18263338
0.698300;26896;18267455
0.698400;26898;18274160
0.698500;26882;18263202
0.698600;26873;18266224
0.698700;26875;18271942
0.698800;26870;18280726
0.698900;26899;18293440
0.699000;26899;18298998
0.699100;26876;18299073
0.699200;26882;18296459
0.699300;26885;18303436
0.699400;26910;18338053
0.699500;26892;18323172
0.699600;26892;18328591
0.699700;26915;18349242
0.699800;26898;18348364
0.699900;26898;18352788
0.700000;26898;18341348
0.710000;26949;18837585
0.720000;26975;19277449
0.730000;26989;19678911
0.740000;26996;20056136
0.750000;26997;20400642
0.760000;27000;20740198
0.770000;27000;21070663
0.780000;27000;21386489
0.790000;27000;21693475
0.800000;27000;22000863
0.810000;27000;22300590
0.820000;27000;22592951
0.830000;27000;22885676
0.840000;27000;23174582
0.850000;27000;23465820
0.860000;27000;23749976
0.870000;27000;24034393
0.880000;27000;24316912
0.890000;27000;24593931
0.900000;27000;24873918
0.910000;27000;25152201
0.920000;27000;25433665
0.930000;27000;25711765
0.940000;27000;25986561
0.950000;27000;26265006
0.960000;27000;26541809
0.970000;27000;26818644
0.980000;27000;27094130
0.990000;27000;27371220
