L 8,p 0.578400,Z 100000
/* Tamanio de cluster; Ocurrencias de cada tamaño de cluster */
1;210097
2;63020
3;41717
4;29161
5;20897
6;16334
7;13089
8;10932
9;9214
10;7919
11;6829
12;5927
13;5331
14;4697
15;4321
16;3806
17;3388
18;3182
19;2914
20;2574
21;2411
22;2079
23;1954
24;1837
25;1613
26;1405
27;1337
28;1032
29;894
30;767
31;608
32;500
33;419
34;257
35;220
36;146
37;82
38;61
39;28
40;7
41;6
42;2
43;2
44;1
45;0
46;0
47;0
48;0
49;0
50;0
51;0
52;0
53;0
54;0
55;0
56;0
57;0
58;0
59;0
60;0
61;0
62;0
63;0
64;0
