L 8,p 0.561200,Z 100000
/* Tamanio de cluster; Ocurrencias de cada tamaño de cluster */
1;232503
2;70429
3;46989
4;31959
5;23292
6;18038
7;14395
8;12293
9;10311
10;8655
11;7670
12;6552
13;5847
14;5228
15;4602
16;4236
17;3808
18;3418
19;2914
20;2646
21;2396
22;2237
23;2029
24;1653
25;1518
26;1306
27;1205
28;1026
29;809
30;660
31;522
32;422
33;342
34;232
35;171
36;108
37;56
38;43
39;18
40;7
41;4
42;1
43;0
44;0
45;0
46;0
47;0
48;0
49;0
50;0
51;0
52;0
53;0
54;0
55;0
56;0
57;0
58;0
59;0
60;0
61;0
62;0
63;0
64;0
