L 8,p 0.556800,Z 100000
/* Tamanio de cluster; Ocurrencias de cada tamaño de cluster */
1;238112
2;72283
3;48012
4;33137
5;24048
6;18592
7;15215
8;12275
9;10325
10;8920
11;7753
12;6701
13;6007
14;5261
15;4667
16;4287
17;3843
18;3394
19;3087
20;2765
21;2482
22;2202
23;1939
24;1748
25;1504
26;1350
27;1096
28;933
29;797
30;667
31;537
32;398
33;327
34;210
35;146
36;98
37;57
38;37
39;16
40;6
41;2
42;3
43;0
44;0
45;0
46;1
47;0
48;0
49;0
50;0
51;0
52;0
53;0
54;0
55;0
56;0
57;0
58;0
59;0
60;0
61;0
62;0
63;0
64;0
