L 8,p 0.559200,Z 100000
/* Tamanio de cluster; Ocurrencias de cada tamaño de cluster */
1;234713
2;71637
3;47099
4;32648
5;23742
6;18226
7;14890
8;12462
9;10333
10;8698
11;7766
12;6813
13;6013
14;5281
15;4711
16;4130
17;3743
18;3336
19;3097
20;2717
21;2438
22;2219
23;1893
24;1812
25;1450
26;1290
27;1164
28;1008
29;803
30;679
31;533
32;420
33;309
34;232
35;153
36;106
37;65
38;40
39;18
40;8
41;3
42;0
43;0
44;0
45;0
46;0
47;0
48;0
49;0
50;0
51;0
52;0
53;0
54;0
55;0
56;0
57;0
58;0
59;0
60;0
61;0
62;0
63;0
64;0
