L 8,p 0.566500,Z 100000
/* Tamanio de cluster; Ocurrencias de cada tamaño de cluster */
1;226322
2;68011
3;45387
4;30880
5;22738
6;17586
7;14157
8;11871
9;9871
10;8385
11;7253
12;6663
13;5495
14;5077
15;4473
16;4050
17;3631
18;3288
19;3045
20;2665
21;2468
22;2193
23;1938
24;1781
25;1493
26;1394
27;1191
28;977
29;881
30;787
31;602
32;459
33;362
34;243
35;159
36;115
37;60
38;45
39;19
40;12
41;8
42;5
43;1
44;0
45;0
46;0
47;0
48;0
49;0
50;0
51;0
52;0
53;0
54;0
55;0
56;0
57;0
58;0
59;0
60;0
61;0
62;0
63;0
64;0
