L 8,p 0.561400,Z 100000
/* Tamanio de cluster; Ocurrencias de cada tamaño de cluster */
1;231455
2;69906
3;46648
4;32104
5;23111
6;18304
7;14677
8;12056
9;10181
10;8690
11;7656
12;6653
13;5767
14;5112
15;4589
16;4132
17;3662
18;3406
19;3025
20;2739
21;2398
22;2257
23;1962
24;1768
25;1527
26;1456
27;1211
28;1036
29;837
30;671
31;578
32;429
33;287
34;203
35;156
36;101
37;76
38;32
39;21
40;9
41;3
42;0
43;0
44;0
45;0
46;0
47;0
48;0
49;0
50;0
51;0
52;0
53;0
54;0
55;0
56;0
57;0
58;0
59;0
60;0
61;0
62;0
63;0
64;0
