L 8,p 0.567700,Z 100000
/* Tamanio de cluster; Ocurrencias de cada tamaño de cluster */
1;224847
2;67933
3;44916
4;31242
5;22677
6;17622
7;13967
8;11652
9;9734
10;8317
11;7384
12;6375
13;5762
14;5036
15;4431
16;4073
17;3576
18;3243
19;2903
20;2706
21;2434
22;2232
23;1968
24;1780
25;1509
26;1483
27;1179
28;1011
29;898
30;687
31;552
32;456
33;335
34;262
35;158
36;129
37;82
38;41
39;26
40;13
41;2
42;3
43;0
44;0
45;0
46;0
47;0
48;0
49;0
50;0
51;0
52;0
53;0
54;0
55;0
56;0
57;0
58;0
59;0
60;0
61;0
62;0
63;0
64;0
