L 8,p 0.582100,Z 100000
/* Tamanio de cluster; Ocurrencias de cada tamaño de cluster */
1;206594
2;61621
3;40985
4;28118
5;20670
6;16246
7;12850
8;10733
9;8989
10;7886
11;6710
12;5984
13;5189
14;4744
15;4288
16;3780
17;3336
18;3073
19;2808
20;2586
21;2308
22;2248
23;1951
24;1794
25;1611
26;1333
27;1262
28;1123
29;972
30;749
31;610
32;513
33;401
34;318
35;217
36;140
37;113
38;50
39;37
40;20
41;7
42;6
43;1
44;2
45;0
46;0
47;0
48;0
49;0
50;0
51;0
52;0
53;0
54;0
55;0
56;0
57;0
58;0
59;0
60;0
61;0
62;0
63;0
64;0
