L 8,p 0.583700,Z 100000
/* Tamanio de cluster; Ocurrencias de cada tamaño de cluster */
1;205201
2;60496
3;40799
4;27858
5;20127
6;15823
7;12857
8;10502
9;8649
10;7750
11;6606
12;5791
13;5258
14;4642
15;4061
16;3765
17;3404
18;3045
19;2706
20;2583
21;2319
22;2149
23;1967
24;1714
25;1576
26;1426
27;1209
28;1051
29;899
30;785
31;669
32;554
33;373
34;322
35;204
36;157
37;102
38;48
39;28
40;14
41;11
42;6
43;3
44;1
45;1
46;0
47;0
48;0
49;0
50;0
51;0
52;0
53;0
54;0
55;0
56;0
57;0
58;0
59;0
60;0
61;0
62;0
63;0
64;0
