L 8,p 0.574200,Z 100000
/* Tamanio de cluster; Ocurrencias de cada tamaño de cluster */
1;215637
2;64551
3;43214
4;29505
5;21606
6;16822
7;13646
8;11241
9;9368
10;8147
11;6950
12;6198
13;5544
14;4888
15;4355
16;3883
17;3563
18;3154
19;2855
20;2661
21;2380
22;2150
23;1959
24;1725
25;1581
26;1430
27;1198
28;1073
29;918
30;745
31;571
32;475
33;342
34;286
35;188
36;129
37;88
38;61
39;30
40;24
41;3
42;5
43;0
44;0
45;0
46;0
47;0
48;0
49;0
50;0
51;0
52;0
53;0
54;0
55;0
56;0
57;0
58;0
59;0
60;0
61;0
62;0
63;0
64;0
