L 8,p 0.571900,Z 100000
/* Tamanio de cluster; Ocurrencias de cada tamaño de cluster */
1;218715
2;65965
3;43962
4;30023
5;22085
6;17039
7;13532
8;11547
9;9719
10;8216
11;7024
12;6203
13;5598
14;4993
15;4531
16;4074
17;3634
18;3302
19;2957
20;2701
21;2467
22;2155
23;1942
24;1804
25;1532
26;1299
27;1192
28;989
29;947
30;769
31;604
32;447
33;367
34;268
35;164
36;134
37;80
38;42
39;26
40;12
41;8
42;2
43;2
44;0
45;1
46;0
47;0
48;0
49;0
50;0
51;0
52;0
53;0
54;0
55;0
56;0
57;0
58;0
59;0
60;0
61;0
62;0
63;0
64;0
