L 8,p 0.564600,Z 100000
/* Tamanio de cluster; Ocurrencias de cada tamaño de cluster */
1;226788
2;68851
3;45921
4;31236
5;22791
6;17969
7;14329
8;11738
9;10060
10;8476
11;7564
12;6558
13;5713
14;5014
15;4489
16;4046
17;3715
18;3232
19;2901
20;2754
21;2475
22;2263
23;1919
24;1727
25;1581
26;1381
27;1227
28;916
29;874
30;731
31;555
32;429
33;363
34;238
35;178
36;138
37;56
38;35
39;26
40;7
41;3
42;0
43;0
44;0
45;0
46;0
47;0
48;0
49;0
50;0
51;0
52;0
53;0
54;0
55;0
56;0
57;0
58;0
59;0
60;0
61;0
62;0
63;0
64;0
