L 8,p 0.562200,Z 100000
/* Tamanio de cluster; Ocurrencias de cada tamaño de cluster */
1;231029
2;69617
3;46362
4;31790
5;23413
6;18068
7;14588
8;12059
9;10157
10;8697
11;7551
12;6641
13;5600
14;5258
15;4591
16;4093
17;3615
18;3347
19;2998
20;2685
21;2421
22;2221
23;2000
24;1745
25;1631
26;1408
27;1238
28;989
29;811
30;696
31;566
32;435
33;306
34;261
35;154
36;123
37;73
38;33
39;22
40;12
41;6
42;1
43;0
44;0
45;0
46;0
47;0
48;0
49;0
50;0
51;0
52;0
53;0
54;0
55;0
56;0
57;0
58;0
59;0
60;0
61;0
62;0
63;0
64;0
