L 8,p 0.565700,Z 100000
/* Tamanio de cluster; Ocurrencias de cada tamaño de cluster */
1;225927
2;67872
3;45271
4;31141
5;22714
6;17630
7;14547
8;11845
9;9919
10;8511
11;7554
12;6445
13;5732
14;5070
15;4431
16;4205
17;3558
18;3348
19;3058
20;2726
21;2431
22;2198
23;1986
24;1832
25;1636
26;1317
27;1167
28;1016
29;814
30;738
31;568
32;419
33;325
34;262
35;194
36;114
37;73
38;44
39;24
40;12
41;4
42;0
43;0
44;0
45;1
46;0
47;0
48;0
49;0
50;0
51;0
52;0
53;0
54;0
55;0
56;0
57;0
58;0
59;0
60;0
61;0
62;0
63;0
64;0
