L 8,p 0.562400,Z 100000
/* Tamanio de cluster; Ocurrencias de cada tamaño de cluster */
1;230825
2;69534
3;46308
4;31754
5;23393
6;18053
7;14572
8;12045
9;10143
10;8685
11;7547
12;6626
13;5593
14;5255
15;4573
16;4086
17;3621
18;3350
19;2995
20;2692
21;2420
22;2224
23;1999
24;1742
25;1625
26;1413
27;1243
28;994
29;810
30;700
31;562
32;437
33;305
34;259
35;155
36;124
37;74
38;34
39;22
40;12
41;6
42;1
43;0
44;0
45;0
46;0
47;0
48;0
49;0
50;0
51;0
52;0
53;0
54;0
55;0
56;0
57;0
58;0
59;0
60;0
61;0
62;0
63;0
64;0
