L 8,p 0.558900,Z 100000
/* Tamanio de cluster; Ocurrencias de cada tamaño de cluster */
1;235082
2;71473
3;47472
4;32755
5;23686
6;18401
7;14753
8;12133
9;10349
10;8998
11;7753
12;6807
13;5920
14;5130
15;4747
16;4266
17;3837
18;3446
19;3037
20;2842
21;2458
22;2140
23;1928
24;1787
25;1568
26;1340
27;1141
28;991
29;801
30;686
31;558
32;397
33;318
34;221
35;137
36;91
37;71
38;38
39;18
40;11
41;4
42;4
43;2
44;0
45;0
46;0
47;0
48;0
49;0
50;0
51;0
52;0
53;0
54;0
55;0
56;0
57;0
58;0
59;0
60;0
61;0
62;0
63;0
64;0
