L 8,p 0.573200,Z 100000
/* Tamanio de cluster; Ocurrencias de cada tamaño de cluster */
1;217220
2;65030
3;43282
4;29747
5;21915
6;16885
7;13705
8;11305
9;9453
10;8172
11;7132
12;6265
13;5558
14;4838
15;4444
16;3830
17;3495
18;3205
19;2864
20;2673
21;2393
22;2150
23;1975
24;1750
25;1554
26;1361
27;1216
28;1069
29;850
30;742
31;655
32;503
33;353
34;269
35;211
36;130
37;84
38;41
39;21
40;19
41;9
42;4
43;2
44;0
45;1
46;0
47;0
48;0
49;0
50;0
51;0
52;0
53;0
54;0
55;0
56;0
57;0
58;0
59;0
60;0
61;0
62;0
63;0
64;0
