L 8,p 0.577400,Z 100000
/* Tamanio de cluster; Ocurrencias de cada tamaño de cluster */
1;212123
2;63717
3;42276
4;28936
5;21209
6;16489
7;13175
8;10792
9;9156
10;8134
11;6910
12;6059
13;5401
14;4849
15;4176
16;3836
17;3454
18;3204
19;3006
20;2603
21;2402
22;2097
23;1948
24;1791
25;1600
26;1350
27;1193
28;1082
29;926
30;722
31;602
32;472
33;359
34;280
35;237
36;149
37;87
38;52
39;39
40;17
41;5
42;2
43;1
44;1
45;0
46;1
47;0
48;0
49;0
50;0
51;0
52;0
53;0
54;0
55;0
56;0
57;0
58;0
59;0
60;0
61;0
62;0
63;0
64;0
