L 8,p 0.579800,Z 100000
/* Tamanio de cluster; Ocurrencias de cada tamaño de cluster */
1;209476
2;63046
3;41434
4;28660
5;20517
6;16069
7;12855
8;10831
9;9145
10;7831
11;6892
12;5968
13;5363
14;4759
15;4270
16;3872
17;3390
18;3112
19;2858
20;2505
21;2386
22;2162
23;2012
24;1794
25;1572
26;1403
27;1204
28;1027
29;895
30;789
31;651
32;524
33;380
34;301
35;221
36;150
37;101
38;62
39;27
40;14
41;10
42;1
43;0
44;1
45;1
46;0
47;0
48;0
49;0
50;0
51;0
52;0
53;0
54;0
55;0
56;0
57;0
58;0
59;0
60;0
61;0
62;0
63;0
64;0
