L 8,p 0.575500,Z 100000
/* Tamanio de cluster; Ocurrencias de cada tamaño de cluster */
1;214934
2;64336
3;42972
4;29349
5;21541
6;16704
7;13319
8;10835
9;9328
10;8044
11;7003
12;6339
13;5418
14;4781
15;4407
16;3957
17;3517
18;3149
19;2882
20;2572
21;2351
22;2126
23;1974
24;1834
25;1648
26;1383
27;1187
28;1047
29;895
30;773
31;613
32;507
33;362
34;251
35;218
36;134
37;82
38;53
39;33
40;20
41;7
42;3
43;2
44;2
45;0
46;0
47;0
48;0
49;0
50;0
51;0
52;0
53;0
54;0
55;0
56;0
57;0
58;0
59;0
60;0
61;0
62;0
63;0
64;0
