L 8,p 0.568800,Z 100000
/* Tamanio de cluster; Ocurrencias de cada tamaño de cluster */
1;222844
2;67464
3;44712
4;30753
5;22219
6;17670
7;13971
8;11388
9;9849
10;8451
11;7268
12;6361
13;5697
14;4967
15;4401
16;4030
17;3650
18;3164
19;2995
20;2675
21;2375
22;2180
23;1990
24;1747
25;1636
26;1404
27;1195
28;1017
29;832
30;702
31;559
32;460
33;373
34;266
35;182
36;121
37;80
38;37
39;24
40;16
41;2
42;2
43;0
44;0
45;0
46;0
47;0
48;0
49;0
50;0
51;0
52;0
53;0
54;0
55;0
56;0
57;0
58;0
59;0
60;0
61;0
62;0
63;0
64;0
