L 8,p 0.572400,Z 100000
/* Tamanio de cluster; Ocurrencias de cada tamaño de cluster */
1;218284
2;65189
3;43948
4;29779
5;21920
6;17138
7;13600
8;11232
9;9563
10;8216
11;7227
12;6317
13;5670
14;4953
15;4501
16;4019
17;3615
18;3148
19;2897
20;2661
21;2403
22;2146
23;1930
24;1664
25;1590
26;1415
27;1192
28;1052
29;897
30;733
31;569
32;475
33;350
34;305
35;181
36;121
37;93
38;48
39;26
40;11
41;7
42;5
43;0
44;0
45;0
46;0
47;0
48;0
49;0
50;0
51;0
52;0
53;0
54;0
55;0
56;0
57;0
58;0
59;0
60;0
61;0
62;0
63;0
64;0
