L 8,p 0.568000,Z 100000
/* Tamanio de cluster; Ocurrencias de cada tamaño de cluster */
1;223162
2;67401
3;44873
4;30968
5;22400
6;17222
7;14007
8;11750
9;9926
10;8452
11;7316
12;6555
13;5637
14;5003
15;4554
16;4053
17;3568
18;3201
19;3027
20;2633
21;2404
22;2132
23;2010
24;1727
25;1533
26;1372
27;1146
28;1042
29;841
30;698
31;554
32;493
33;384
34;272
35;196
36;119
37;65
38;40
39;23
40;9
41;7
42;0
43;0
44;1
45;0
46;0
47;0
48;0
49;0
50;0
51;0
52;0
53;0
54;0
55;0
56;0
57;0
58;0
59;0
60;0
61;0
62;0
63;0
64;0
