L 8,p 0.584900,Z 100000
/* Tamanio de cluster; Ocurrencias de cada tamaño de cluster */
1;202604
2;60110
3;40158
4;27698
5;20015
6;15718
7;12511
8;10574
9;8926
10;7506
11;6473
12;5745
13;5145
14;4518
15;4114
16;3793
17;3335
18;2988
19;2786
20;2576
21;2437
22;2087
23;1956
24;1771
25;1662
26;1421
27;1221
28;1061
29;955
30;796
31;611
32;556
33;448
34;294
35;220
36;154
37;118
38;66
39;42
40;27
41;5
42;2
43;1
44;1
45;0
46;1
47;0
48;0
49;0
50;0
51;0
52;0
53;0
54;0
55;0
56;0
57;0
58;0
59;0
60;0
61;0
62;0
63;0
64;0
