L 8,p 0.574500,Z 100000
/* Tamanio de cluster; Ocurrencias de cada tamaño de cluster */
1;215284
2;64397
3;43147
4;29438
5;21568
6;16792
7;13619
8;11229
9;9344
10;8116
11;6932
12;6205
13;5528
14;4883
15;4356
16;3884
17;3551
18;3153
19;2841
20;2657
21;2397
22;2150
23;1952
24;1722
25;1581
26;1435
27;1204
28;1071
29;915
30;741
31;580
32;478
33;340
34;287
35;192
36;128
37;91
38;60
39;29
40;26
41;3
42;5
43;0
44;0
45;0
46;0
47;0
48;0
49;0
50;0
51;0
52;0
53;0
54;0
55;0
56;0
57;0
58;0
59;0
60;0
61;0
62;0
63;0
64;0
