L 8,p 0.573800,Z 100000
/* Tamanio de cluster; Ocurrencias de cada tamaño de cluster */
1;216790
2;65277
3;43111
4;29762
5;21907
6;16898
7;13598
8;11270
9;9539
10;8135
11;7116
12;6073
13;5604
14;4914
15;4453
16;3894
17;3565
18;3112
19;2796
20;2615
21;2467
22;2180
23;1905
24;1717
25;1566
26;1360
27;1232
28;1059
29;886
30;729
31;634
32;483
33;376
34;286
35;226
36;121
37;73
38;60
39;25
40;11
41;6
42;0
43;2
44;0
45;0
46;0
47;0
48;0
49;0
50;0
51;0
52;0
53;0
54;0
55;0
56;0
57;0
58;0
59;0
60;0
61;0
62;0
63;0
64;0
