L 8,p 0.554400,Z 100000
/* Tamanio de cluster; Ocurrencias de cada tamaño de cluster */
1;240620
2;73154
3;48839
4;33482
5;24365
6;18884
7;15014
8;12540
9;10568
10;9031
11;7768
12;7007
13;6020
14;5243
15;4860
16;4126
17;3866
18;3399
19;3104
20;2755
21;2551
22;2203
23;1981
24;1728
25;1528
26;1359
27;1146
28;914
29;771
30;642
31;522
32;381
33;282
34;224
35;136
36;101
37;61
38;36
39;16
40;6
41;2
42;1
43;0
44;0
45;0
46;0
47;0
48;0
49;0
50;0
51;0
52;0
53;0
54;0
55;0
56;0
57;0
58;0
59;0
60;0
61;0
62;0
63;0
64;0
