L 8,p 0.564200,Z 100000
/* Tamanio de cluster; Ocurrencias de cada tamaño de cluster */
1;227690
2;69219
3;45675
4;31473
5;22915
6;17998
7;14383
8;11823
9;10079
10;8632
11;7545
12;6516
13;5980
14;5116
15;4533
16;4067
17;3567
18;3327
19;3028
20;2700
21;2431
22;2157
23;2055
24;1780
25;1612
26;1336
27;1119
28;975
29;896
30;717
31;558
32;414
33;344
34;258
35;162
36;98
37;61
38;30
39;18
40;13
41;5
42;0
43;1
44;0
45;0
46;0
47;0
48;0
49;0
50;0
51;0
52;0
53;0
54;0
55;0
56;0
57;0
58;0
59;0
60;0
61;0
62;0
63;0
64;0
