L 8,p 0.587400,Z 100000
/* Tamanio de cluster; Ocurrencias de cada tamaño de cluster */
1;200044
2;60047
3;39314
4;27249
5;19494
6;15484
7;12411
8;10310
9;8797
10;7477
11;6506
12;5675
13;5025
14;4570
15;4250
16;3659
17;3286
18;2995
19;2824
20;2515
21;2287
22;2130
23;1913
24;1733
25;1557
26;1424
27;1304
28;1067
29;950
30;817
31;663
32;577
33;427
34;330
35;252
36;158
37;103
38;73
39;45
40;26
41;11
42;13
43;3
44;0
45;0
46;0
47;0
48;0
49;0
50;0
51;0
52;0
53;0
54;0
55;0
56;0
57;0
58;0
59;0
60;0
61;0
62;0
63;0
64;0
