L 8,p 0.592300,Z 100000
/* Tamanio de cluster; Ocurrencias de cada tamaño de cluster */
1;194340
2;57470
3;38355
4;25994
5;19136
6;14873
7;12071
8;9873
9;8270
10;7243
11;6320
12;5539
13;4991
14;4431
15;3972
16;3775
17;3314
18;2971
19;2629
20;2456
21;2124
22;2056
23;1909
24;1747
25;1588
26;1422
27;1261
28;1042
29;949
30;832
31;643
32;555
33;456
34;330
35;244
36;173
37;113
38;77
39;46
40;21
41;16
42;2
43;4
44;0
45;0
46;0
47;0
48;0
49;0
50;0
51;0
52;0
53;0
54;0
55;0
56;0
57;0
58;0
59;0
60;0
61;0
62;0
63;0
64;0
