L 8,p 0.558200,Z 100000
/* Tamanio de cluster; Ocurrencias de cada tamaño de cluster */
1;235225
2;71807
3;47723
4;32904
5;23993
6;18474
7;14978
8;12269
9;10283
10;8903
11;7626
12;6748
13;5951
14;5399
15;4574
16;4221
17;3719
18;3419
19;3000
20;2774
21;2467
22;2102
23;1948
24;1727
25;1494
26;1273
27;1134
28;1003
29;820
30;699
31;522
32;434
33;321
34;228
35;144
36;98
37;73
38;36
39;17
40;6
41;5
42;1
43;0
44;0
45;0
46;0
47;0
48;0
49;0
50;0
51;0
52;0
53;0
54;0
55;0
56;0
57;0
58;0
59;0
60;0
61;0
62;0
63;0
64;0
