L 8,p 0.567800,Z 100000
/* Tamanio de cluster; Ocurrencias de cada tamaño de cluster */
1;223432
2;67490
3;44935
4;31030
5;22424
6;17241
7;14012
8;11771
9;9946
10;8449
11;7323
12;6551
13;5640
14;5005
15;4564
16;4058
17;3566
18;3199
19;3024
20;2637
21;2409
22;2142
23;2007
24;1722
25;1532
26;1370
27;1144
28;1034
29;845
30;697
31;554
32;495
33;380
34;274
35;194
36;120
37;66
38;38
39;23
40;9
41;7
42;0
43;0
44;1
45;0
46;0
47;0
48;0
49;0
50;0
51;0
52;0
53;0
54;0
55;0
56;0
57;0
58;0
59;0
60;0
61;0
62;0
63;0
64;0
