L 8,p 0.571000,Z 100000
/* Tamanio de cluster; Ocurrencias de cada tamaño de cluster */
1;219728
2;66118
3;44269
4;30028
5;22151
6;17396
7;14017
8;11393
9;9505
10;8251
11;7127
12;6249
13;5630
14;4932
15;4490
16;4046
17;3556
18;3168
19;2936
20;2633
21;2359
22;2245
23;1987
24;1747
25;1603
26;1320
27;1243
28;1091
29;870
30;753
31;569
32;478
33;357
34;252
35;164
36;124
37;75
38;51
39;25
40;10
41;8
42;1
43;0
44;0
45;0
46;0
47;0
48;0
49;0
50;0
51;0
52;0
53;0
54;0
55;0
56;0
57;0
58;0
59;0
60;0
61;0
62;0
63;0
64;0
