L 8,p 0.558400,Z 100000
/* Tamanio de cluster; Ocurrencias de cada tamaño de cluster */
1;235001
2;71716
3;47654
4;32865
5;23963
6;18450
7;14964
8;12268
9;10277
10;8892
11;7622
12;6742
13;5944
14;5394
15;4568
16;4217
17;3725
18;3420
19;3001
20;2771
21;2473
22;2106
23;1941
24;1721
25;1498
26;1280
27;1135
28;1002
29;824
30;701
31;518
32;434
33;321
34;226
35;145
36;101
37;74
38;35
39;18
40;6
41;5
42;1
43;0
44;0
45;0
46;0
47;0
48;0
49;0
50;0
51;0
52;0
53;0
54;0
55;0
56;0
57;0
58;0
59;0
60;0
61;0
62;0
63;0
64;0
