L 8,p 0.591500,Z 100000
/* Tamanio de cluster; Ocurrencias de cada tamaño de cluster */
1;195923
2;57783
3;38369
4;26229
5;19241
6;14972
7;11916
8;9873
9;8486
10;7244
11;6373
12;5545
13;4908
14;4501
15;3935
16;3598
17;3219
18;3002
19;2680
20;2477
21;2293
22;2090
23;1913
24;1715
25;1551
26;1437
27;1255
28;1086
29;970
30;796
31;686
32;545
33;390
34;348
35;225
36;184
37;98
38;81
39;34
40;24
41;15
42;3
43;4
44;0
45;0
46;0
47;0
48;0
49;0
50;0
51;0
52;0
53;0
54;0
55;0
56;0
57;0
58;0
59;0
60;0
61;0
62;0
63;0
64;0
