L 8,p 0.589200,Z 100000
/* Tamanio de cluster; Ocurrencias de cada tamaño de cluster */
1;197373
2;58937
3;39295
4;26747
5;19622
6;15047
7;12201
8;10134
9;8551
10;7414
11;6431
12;5677
13;5055
14;4334
15;3874
16;3677
17;3285
18;2919
19;2694
20;2506
21;2196
22;2033
23;1899
24;1694
25;1585
26;1412
27;1327
28;1098
29;997
30;837
31;709
32;523
33;411
34;309
35;271
36;165
37;121
38;66
39;40
40;22
41;11
42;6
43;1
44;0
45;0
46;0
47;0
48;0
49;0
50;0
51;0
52;0
53;0
54;0
55;0
56;0
57;0
58;0
59;0
60;0
61;0
62;0
63;0
64;0
