L 8,p 0.556300,Z 100000
/* Tamanio de cluster; Ocurrencias de cada tamaño de cluster */
1;237534
2;72114
3;48505
4;33292
5;24209
6;18933
7;14892
8;12369
9;10427
10;8914
11;7829
12;6790
13;6009
14;5301
15;4717
16;4229
17;3818
18;3355
19;2977
20;2762
21;2428
22;2172
23;1949
24;1786
25;1527
26;1349
27;1175
28;961
29;824
30;639
31;513
32;406
33;286
34;193
35;131
36;115
37;65
38;31
39;16
40;12
41;3
42;1
43;0
44;0
45;0
46;0
47;0
48;0
49;0
50;0
51;0
52;0
53;0
54;0
55;0
56;0
57;0
58;0
59;0
60;0
61;0
62;0
63;0
64;0
