L 8,p 0.557000,Z 100000
/* Tamanio de cluster; Ocurrencias de cada tamaño de cluster */
1;237858
2;72193
3;47965
4;33103
5;24022
6;18570
7;15182
8;12265
9;10314
10;8892
11;7762
12;6710
13;6003
14;5244
15;4662
16;4282
17;3842
18;3389
19;3090
20;2764
21;2487
22;2205
23;1937
24;1741
25;1507
26;1352
27;1097
28;936
29;800
30;666
31;536
32;398
33;328
34;211
35;150
36;97
37;57
38;37
39;16
40;5
41;2
42;4
43;0
44;0
45;0
46;1
47;0
48;0
49;0
50;0
51;0
52;0
53;0
54;0
55;0
56;0
57;0
58;0
59;0
60;0
61;0
62;0
63;0
64;0
