L 8,p 0.567400,Z 100000
/* Tamanio de cluster; Ocurrencias de cada tamaño de cluster */
1;225181
2;68070
3;44979
4;31286
5;22711
6;17666
7;13978
8;11676
9;9756
10;8353
11;7394
12;6391
13;5763
14;5025
15;4447
16;4084
17;3567
18;3244
19;2920
20;2699
21;2432
22;2241
23;1960
24;1786
25;1520
26;1474
27;1165
28;1013
29;892
30;691
31;548
32;455
33;332
34;260
35;156
36;128
37;81
38;42
39;25
40;13
41;2
42;3
43;0
44;0
45;0
46;0
47;0
48;0
49;0
50;0
51;0
52;0
53;0
54;0
55;0
56;0
57;0
58;0
59;0
60;0
61;0
62;0
63;0
64;0
