L 8,p 0.563200,Z 100000
/* Tamanio de cluster; Ocurrencias de cada tamaño de cluster */
1;229618
2;69381
3;46122
4;31965
5;22934
6;17984
7;14318
8;11828
9;9939
10;8762
11;7581
12;6459
13;5747
14;5064
15;4614
16;4191
17;3652
18;3353
19;2976
20;2623
21;2514
22;2165
23;1998
24;1787
25;1595
26;1252
27;1211
28;1031
29;876
30;698
31;543
32;417
33;317
34;245
35;139
36;101
37;79
38;40
39;15
40;9
41;5
42;0
43;1
44;0
45;0
46;0
47;0
48;0
49;0
50;0
51;0
52;0
53;0
54;0
55;0
56;0
57;0
58;0
59;0
60;0
61;0
62;0
63;0
64;0
