L 8,p 0.572000,Z 100000
/* Tamanio de cluster; Ocurrencias de cada tamaño de cluster */
1;218634
2;65929
3;43937
4;29991
5;22063
6;17023
7;13528
8;11539
9;9716
10;8208
11;7017
12;6200
13;5598
14;4982
15;4532
16;4072
17;3639
18;3301
19;2959
20;2700
21;2461
22;2158
23;1944
24;1805
25;1528
26;1303
27;1194
28;987
29;946
30;775
31;604
32;448
33;365
34;268
35;167
36;135
37;80
38;41
39;27
40;12
41;8
42;2
43;2
44;0
45;1
46;0
47;0
48;0
49;0
50;0
51;0
52;0
53;0
54;0
55;0
56;0
57;0
58;0
59;0
60;0
61;0
62;0
63;0
64;0
