L 8,p 0.592700,Z 100000
/* Tamanio de cluster; Ocurrencias de cada tamaño de cluster */
1;194521
2;57201
3;38237
4;26005
5;19019
6;14801
7;11919
8;9830
9;8397
10;7185
11;6379
12;5614
13;4869
14;4421
15;3857
16;3643
17;3267
18;2895
19;2734
20;2482
21;2244
22;1994
23;1857
24;1725
25;1612
26;1354
27;1252
28;1105
29;927
30;841
31;663
32;540
33;418
34;342
35;229
36;176
37;121
38;79
39;35
40;17
41;13
42;7
43;6
44;2
45;0
46;1
47;0
48;0
49;0
50;0
51;0
52;0
53;0
54;0
55;0
56;0
57;0
58;0
59;0
60;0
61;0
62;0
63;0
64;0
