L 8,p 0.578600,Z 100000
/* Tamanio de cluster; Ocurrencias de cada tamaño de cluster */
1;209864
2;62947
3;41680
4;29120
5;20881
6;16312
7;13068
8;10911
9;9227
10;7912
11;6823
12;5919
13;5325
14;4693
15;4308
16;3809
17;3381
18;3176
19;2910
20;2569
21;2413
22;2073
23;1961
24;1822
25;1621
26;1412
27;1329
28;1043
29;895
30;769
31;608
32;502
33;417
34;258
35;219
36;145
37;83
38;59
39;29
40;7
41;6
42;2
43;2
44;1
45;0
46;0
47;0
48;0
49;0
50;0
51;0
52;0
53;0
54;0
55;0
56;0
57;0
58;0
59;0
60;0
61;0
62;0
63;0
64;0
