L 8,p 0.565300,Z 100000
/* Tamanio de cluster; Ocurrencias de cada tamaño de cluster */
1;226509
2;68464
3;45664
4;31671
5;22804
6;18027
7;14327
8;11851
9;10167
10;8403
11;7356
12;6630
13;5817
14;5069
15;4575
16;4102
17;3685
18;3247
19;2984
20;2608
21;2483
22;2221
23;1940
24;1725
25;1541
26;1309
27;1231
28;998
29;849
30;748
31;543
32;455
33;357
34;221
35;176
36;103
37;62
38;56
39;24
40;13
41;1
42;1
43;0
44;0
45;0
46;0
47;0
48;0
49;0
50;0
51;0
52;0
53;0
54;0
55;0
56;0
57;0
58;0
59;0
60;0
61;0
62;0
63;0
64;0
