L 8,p 0.569300,Z 100000
/* Tamanio de cluster; Ocurrencias de cada tamaño de cluster */
1;221032
2;66688
3;44754
4;30541
5;22375
6;17273
7;14094
8;11487
9;9759
10;8349
11;7230
12;6283
13;5529
14;5125
15;4561
16;4057
17;3593
18;3303
19;2924
20;2690
21;2492
22;2210
23;1964
24;1794
25;1592
26;1378
27;1163
28;1023
29;857
30;746
31;587
32;462
33;323
34;257
35;202
36;121
37;82
38;51
39;27
40;17
41;8
42;0
43;0
44;0
45;0
46;0
47;0
48;0
49;0
50;0
51;0
52;0
53;0
54;0
55;0
56;0
57;0
58;0
59;0
60;0
61;0
62;0
63;0
64;0
