L 8,p 0.572200,Z 100000
/* Tamanio de cluster; Ocurrencias de cada tamaño de cluster */
1;218388
2;65850
3;43877
4;29966
5;22020
6;17005
7;13518
8;11512
9;9718
10;8192
11;7014
12;6187
13;5598
14;4983
15;4509
16;4079
17;3646
18;3291
19;2953
20;2703
21;2454
22;2157
23;1942
24;1799
25;1530
26;1303
27;1195
28;986
29;951
30;771
31;608
32;450
33;362
34;269
35;167
36;134
37;81
38;42
39;26
40;13
41;8
42;2
43;2
44;0
45;1
46;0
47;0
48;0
49;0
50;0
51;0
52;0
53;0
54;0
55;0
56;0
57;0
58;0
59;0
60;0
61;0
62;0
63;0
64;0
