L 8,p 0.588000,Z 100000
/* Tamanio de cluster; Ocurrencias de cada tamaño de cluster */
1;199837
2;59525
3;39612
4;27225
5;19643
6;15196
7;12169
8;10176
9;8714
10;7539
11;6448
12;5719
13;5179
14;4426
15;3996
16;3728
17;3322
18;3107
19;2617
20;2519
21;2383
22;2100
23;1854
24;1689
25;1555
26;1394
27;1310
28;1063
29;930
30;789
31;667
32;552
33;408
34;324
35;271
36;164
37;111
38;66
39;45
40;25
41;7
42;3
43;4
44;1
45;0
46;0
47;0
48;0
49;0
50;0
51;0
52;0
53;0
54;0
55;0
56;0
57;0
58;0
59;0
60;0
61;0
62;0
63;0
64;0
