L 8,p 0.583100,Z 100000
/* Tamanio de cluster; Ocurrencias de cada tamaño de cluster */
1;205189
2;61072
3;40706
4;28417
5;20329
6;15805
7;12719
8;10697
9;9054
10;7489
11;6538
12;5838
13;5177
14;4707
15;4155
16;3769
17;3412
18;3067
19;2733
20;2548
21;2297
22;2168
23;1946
24;1766
25;1568
26;1440
27;1274
28;1123
29;891
30;781
31;644
32;491
33;365
34;301
35;214
36;142
37;101
38;49
39;40
40;21
41;9
42;4
43;2
44;1
45;0
46;0
47;0
48;0
49;0
50;0
51;0
52;0
53;0
54;0
55;0
56;0
57;0
58;0
59;0
60;0
61;0
62;0
63;0
64;0
