L 8,p 0.579500,Z 100000
/* Tamanio de cluster; Ocurrencias de cada tamaño de cluster */
1;209265
2;62504
3;41688
4;28758
5;20622
6;16353
7;12769
8;10810
9;9159
10;7894
11;6860
12;6025
13;5245
14;4853
15;4186
16;3910
17;3529
18;3158
19;2908
20;2540
21;2430
22;2190
23;1898
24;1776
25;1567
26;1369
27;1265
28;1076
29;891
30;826
31;613
32;545
33;393
34;268
35;203
36;179
37;89
38;57
39;24
40;14
41;4
42;1
43;2
44;0
45;0
46;0
47;0
48;0
49;0
50;0
51;0
52;0
53;0
54;0
55;0
56;0
57;0
58;0
59;0
60;0
61;0
62;0
63;0
64;0
