L 8,p 0.554600,Z 100000
/* Tamanio de cluster; Ocurrencias de cada tamaño de cluster */
1;240354
2;73069
3;48768
4;33441
5;24333
6;18865
7;15000
8;12539
9;10561
10;9026
11;7757
12;7012
13;6006
14;5250
15;4846
16;4122
17;3874
18;3384
19;3109
20;2750
21;2551
22;2203
23;1981
24;1730
25;1525
26;1360
27;1147
28;922
29;770
30;637
31;532
32;381
33;284
34;225
35;136
36;99
37;62
38;37
39;17
40;6
41;2
42;1
43;0
44;0
45;0
46;0
47;0
48;0
49;0
50;0
51;0
52;0
53;0
54;0
55;0
56;0
57;0
58;0
59;0
60;0
61;0
62;0
63;0
64;0
