L 8,p 0.581000,Z 100000
/* Tamanio de cluster; Ocurrencias de cada tamaño de cluster */
1;206813
2;62049
3;41057
4;28331
5;20591
6;16148
7;13034
8;10630
9;9012
10;7879
11;6770
12;5883
13;5251
14;4697
15;4200
16;3694
17;3431
18;3086
19;2872
20;2520
21;2303
22;2172
23;1994
24;1807
25;1619
26;1377
27;1306
28;1086
29;915
30;779
31;660
32;500
33;369
34;311
35;213
36;131
37;90
38;57
39;30
40;17
41;16
42;3
43;2
44;1
45;1
46;0
47;0
48;0
49;0
50;0
51;0
52;0
53;0
54;0
55;0
56;0
57;0
58;0
59;0
60;0
61;0
62;0
63;0
64;0
