L 8,p 0.570900,Z 100000
/* Tamanio de cluster; Ocurrencias de cada tamaño de cluster */
1;220072
2;66298
3;44179
4;30432
5;21955
6;16882
7;13519
8;11247
9;9654
10;8186
11;7208
12;6222
13;5699
14;4967
15;4455
16;3998
17;3566
18;3286
19;2957
20;2716
21;2469
22;2196
23;2025
24;1740
25;1567
26;1361
27;1217
28;1045
29;885
30;749
31;568
32;461
33;377
34;274
35;176
36;130
37;83
38;46
39;26
40;17
41;3
42;4
43;1
44;1
45;0
46;0
47;0
48;0
49;0
50;0
51;0
52;0
53;0
54;0
55;0
56;0
57;0
58;0
59;0
60;0
61;0
62;0
63;0
64;0
