L 8,p 0.568900,Z 100000
/* Tamanio de cluster; Ocurrencias de cada tamaño de cluster */
1;222720
2;67410
3;44680
4;30733
5;22203
6;17665
7;13968
8;11383
9;9843
10;8441
11;7266
12;6360
13;5693
14;4961
15;4404
16;4025
17;3654
18;3158
19;2993
20;2670
21;2381
22;2176
23;1992
24;1748
25;1640
26;1401
27;1197
28;1019
29;834
30;696
31;562
32;458
33;376
34;265
35;183
36;122
37;80
38;37
39;24
40;16
41;2
42;2
43;0
44;0
45;0
46;0
47;0
48;0
49;0
50;0
51;0
52;0
53;0
54;0
55;0
56;0
57;0
58;0
59;0
60;0
61;0
62;0
63;0
64;0
