L 8,p 0.555100,Z 100000
/* Tamanio de cluster; Ocurrencias de cada tamaño de cluster */
1;238876
2;73426
3;48757
4;33250
5;24692
6;19213
7;15048
8;12443
9;10395
10;8959
11;7915
12;6755
13;6032
14;5255
15;4757
16;4160
17;3809
18;3448
19;3075
20;2784
21;2524
22;2205
23;1818
24;1774
25;1549
26;1313
27;1111
28;945
29;836
30;657
31;477
32;419
33;268
34;239
35;155
36;85
37;62
38;41
39;11
40;8
41;1
42;0
43;0
44;0
45;0
46;0
47;0
48;0
49;0
50;0
51;0
52;0
53;0
54;0
55;0
56;0
57;0
58;0
59;0
60;0
61;0
62;0
63;0
64;0
