L 8,p 0.581500,Z 100000
/* Tamanio de cluster; Ocurrencias de cada tamaño de cluster */
1;207672
2;61812
3;41068
4;28020
5;20717
6;16096
7;12926
8;10703
9;9061
10;7795
11;6835
12;6009
13;5301
14;4745
15;4163
16;3808
17;3311
18;3073
19;2893
20;2531
21;2341
22;2164
23;1941
24;1755
25;1569
26;1380
27;1197
28;1064
29;891
30;711
31;621
32;545
33;396
34;298
35;212
36;155
37;98
38;51
39;27
40;17
41;11
42;4
43;2
44;1
45;0
46;1
47;0
48;0
49;0
50;0
51;0
52;0
53;0
54;0
55;0
56;0
57;0
58;0
59;0
60;0
61;0
62;0
63;0
64;0
