L 8,p 0.580400,Z 100000
/* Tamanio de cluster; Ocurrencias de cada tamaño de cluster */
1;209710
2;62234
3;41513
4;28343
5;21048
6;16244
7;12914
8;10699
9;8989
10;7818
11;6887
12;5953
13;5176
14;4664
15;4280
16;3817
17;3486
18;3132
19;2955
20;2626
21;2254
22;2173
23;1947
24;1749
25;1534
26;1363
27;1203
28;1025
29;942
30;762
31;623
32;500
33;369
34;324
35;213
36;148
37;92
38;59
39;33
40;14
41;9
42;1
43;1
44;0
45;0
46;0
47;0
48;0
49;0
50;0
51;0
52;0
53;0
54;0
55;0
56;0
57;0
58;0
59;0
60;0
61;0
62;0
63;0
64;0
