L 8,p 0.564300,Z 100000
/* Tamanio de cluster; Ocurrencias de cada tamaño de cluster */
1;227584
2;69185
3;45656
4;31439
5;22899
6;17985
7;14366
8;11818
9;10074
10;8638
11;7545
12;6505
13;5976
14;5111
15;4536
16;4068
17;3565
18;3330
19;3027
20;2702
21;2434
22;2146
23;2063
24;1778
25;1610
26;1332
27;1122
28;978
29;898
30;714
31;559
32;415
33;343
34;258
35;167
36;97
37;62
38;30
39;18
40;13
41;5
42;0
43;1
44;0
45;0
46;0
47;0
48;0
49;0
50;0
51;0
52;0
53;0
54;0
55;0
56;0
57;0
58;0
59;0
60;0
61;0
62;0
63;0
64;0
