L 8,p 0.564500,Z 100000
/* Tamanio de cluster; Ocurrencias de cada tamaño de cluster */
1;226906
2;68895
3;45945
4;31250
5;22800
6;17994
7;14352
8;11746
9;10070
10;8477
11;7561
12;6571
13;5712
14;5020
15;4491
16;4055
17;3720
18;3229
19;2906
20;2748
21;2479
22;2261
23;1923
24;1730
25;1583
26;1380
27;1227
28;912
29;877
30;732
31;554
32;428
33;363
34;238
35;178
36;138
37;56
38;35
39;27
40;6
41;3
42;0
43;0
44;0
45;0
46;0
47;0
48;0
49;0
50;0
51;0
52;0
53;0
54;0
55;0
56;0
57;0
58;0
59;0
60;0
61;0
62;0
63;0
64;0
