L 8,p 0.588100,Z 100000
/* Tamanio de cluster; Ocurrencias de cada tamaño de cluster */
1;199747
2;59468
3;39583
4;27210
5;19619
6;15186
7;12159
8;10177
9;8709
10;7540
11;6454
12;5712
13;5170
14;4421
15;3992
16;3729
17;3315
18;3106
19;2615
20;2518
21;2379
22;2099
23;1852
24;1690
25;1552
26;1389
27;1317
28;1067
29;928
30;787
31;668
32;549
33;404
34;327
35;272
36;164
37;111
38;66
39;43
40;27
41;7
42;3
43;4
44;1
45;0
46;0
47;0
48;0
49;0
50;0
51;0
52;0
53;0
54;0
55;0
56;0
57;0
58;0
59;0
60;0
61;0
62;0
63;0
64;0
