L 8,p 0.570100,Z 100000
/* Tamanio de cluster; Ocurrencias de cada tamaño de cluster */
1;221312
2;66439
3;44390
4;30946
5;22407
6;17386
7;13955
8;11316
9;9701
10;8410
11;7181
12;6406
13;5653
14;5012
15;4479
16;4070
17;3608
18;3281
19;2911
20;2663
21;2375
22;2176
23;1983
24;1753
25;1627
26;1396
27;1191
28;1018
29;849
30;725
31;575
32;464
33;331
34;279
35;178
36;125
37;86
38;46
39;23
40;13
41;8
42;1
43;1
44;0
45;0
46;0
47;0
48;0
49;0
50;0
51;0
52;0
53;0
54;0
55;0
56;0
57;0
58;0
59;0
60;0
61;0
62;0
63;0
64;0
