L 8,p 0.559500,Z 100000
/* Tamanio de cluster; Ocurrencias de cada tamaño de cluster */
1;233865
2;70964
3;47027
4;32577
5;23649
6;18686
7;14640
8;12056
9;10170
10;8814
11;7640
12;6729
13;5841
14;5274
15;4769
16;4207
17;3680
18;3405
19;3016
20;2730
21;2449
22;2142
23;1968
24;1751
25;1599
26;1352
27;1108
28;1047
29;846
30;676
31;569
32;418
33;264
34;221
35;164
36;101
37;67
38;31
39;25
40;10
41;4
42;1
43;0
44;0
45;0
46;0
47;0
48;0
49;0
50;0
51;0
52;0
53;0
54;0
55;0
56;0
57;0
58;0
59;0
60;0
61;0
62;0
63;0
64;0
