L 8,p 0.579400,Z 100000
/* Tamanio de cluster; Ocurrencias de cada tamaño de cluster */
1;209409
2;62536
3;41717
4;28786
5;20634
6;16362
7;12773
8;10821
9;9165
10;7899
11;6856
12;6031
13;5256
14;4843
15;4186
16;3908
17;3534
18;3161
19;2907
20;2542
21;2431
22;2185
23;1898
24;1774
25;1572
26;1376
27;1261
28;1079
29;889
30;824
31;611
32;547
33;391
34;269
35;204
36;179
37;90
38;56
39;24
40;14
41;4
42;1
43;2
44;0
45;0
46;0
47;0
48;0
49;0
50;0
51;0
52;0
53;0
54;0
55;0
56;0
57;0
58;0
59;0
60;0
61;0
62;0
63;0
64;0
