L 8,p 0.566800,Z 100000
/* Tamanio de cluster; Ocurrencias de cada tamaño de cluster */
1;225378
2;67875
3;45092
4;31139
5;22596
6;17829
7;14173
8;11607
9;9839
10;8551
11;7154
12;6450
13;5549
14;5005
15;4607
16;4140
17;3551
18;3273
19;2967
20;2657
21;2409
22;2216
23;1906
24;1784
25;1618
26;1407
27;1185
28;1023
29;852
30;700
31;568
32;456
33;375
34;257
35;160
36;128
37;90
38;40
39;28
40;7
41;5
42;3
43;2
44;0
45;0
46;0
47;0
48;0
49;0
50;0
51;0
52;0
53;0
54;0
55;0
56;0
57;0
58;0
59;0
60;0
61;0
62;0
63;0
64;0
